dim0,dim1,predicted_severity
0.4062258554665156,-0.0149070699435453,0.7219862911077911
0.4084112442085366,-0.0149070699435453,0.7227047990192537
0.4105966329505576,-0.0149070699435453,0.7234118348573402
0.4127820216925786,-0.0149070699435453,0.7241072465126992
0.4149674104345996,-0.0149070699435453,0.7247908946302754
0.4171527991766206,-0.0149070699435453,0.7254626524018024
-0.0177395604855597,-0.012744027193857838,0.7188865065098375
-0.015554171743538694,-0.012744027193857838,0.7183888980850394
-0.013368783001517687,-0.012744027193857838,0.717883089374916
-0.011183394259496682,-0.012744027193857838,0.7173690925978812
-0.008998005517475675,-0.012744027193857838,0.7168469254282244
-0.006812616775454668,-0.012744027193857838,0.7163166111901345
-0.004627228033433663,-0.012744027193857838,0.7157781790536053
-0.0024418392914126556,-0.012744027193857838,0.7152316642318276
-0.0002564505493916486,-0.012744027193857838,0.7146771081798478
0.0019289381926293585,-0.012744027193857838,0.7141145587940882
0.0041143269346503655,-0.012744027193857838,0.7135440706124156
0.006299715676671373,-0.012744027193857838,0.7129657050144597
0.008485104418692376,-0.012744027193857838,0.7123795304217028
0.010670493160713383,-0.012744027193857838,0.7117856224969199
0.01285588190273439,-0.012744027193857838,0.7111840643425265
0.0150412706447554,-0.012744027193857838,0.7105749466974078
0.017226659386776404,-0.012744027193857838,0.7099583681316864
0.019412048128797408,-0.012744027193857838,0.7093344352388621
0.02159743687081842,-0.012744027193857838,0.7087032628249234
0.023782825612839422,-0.012744027193857838,0.7080649740936645
0.025968214354860433,-0.012744027193857838,0.7074197008276859
0.028153603096881436,-0.012744027193857838,0.7067675835645808
0.030338991838902447,-0.012744027193857838,0.7061087717673988
0.032524380580923454,-0.012744027193857838,0.7054434239890041
0.03470976932294445,-0.012744027193857838,0.7047717080294429
0.03689515806496546,-0.012744027193857838,0.7040938010856839
0.03908054680698647,-0.012744027193857838,0.7034098898930138
0.04126593554900748,-0.012744027193857838,0.7027201708574545
0.04345132429102848,-0.012744027193857838,0.7020248501782077
0.04563671303304949,-0.012744027193857838,0.7013241439596418
0.0478221017750705,-0.012744027193857838,0.7006182783119754
0.050007490517091496,-0.012744027193857838,0.6999074894397642
0.05219287925911251,-0.012744027193857838,0.699192023717692
0.05437826800113352,-0.012744027193857838,0.6984721377526502
0.056563656743154514,-0.012744027193857838,0.6977480984315684
0.058749045485175524,-0.012744027193857838,0.6970201829541286
0.060934434227196535,-0.012744027193857838,0.6962886788496606
0.06311982296921755,-0.012744027193857838,0.6955538839776331
0.06530521171123854,-0.012744027193857838,0.6948161065108647
0.06749060045325955,-0.012744027193857838,0.6940756649009983
0.06967598919528056,-0.012744027193857838,0.6933328878254869
0.07186137793730156,-0.012744027193857838,0.6925881141155468
0.07404676667932257,-0.012744027193857838,0.6918416926645792
0.07623215542134358,-0.012744027193857838,0.6910939823164559
0.07841754416336459,-0.012744027193857838,0.6903453517333556
0.08060293290538559,-0.012744027193857838,0.6895961792425417
0.0827883216474066,-0.012744027193857838,0.6888468526619524
0.08497371038942761,-0.012744027193857838,0.6880977691041266
0.0871590991314486,-0.012744027193857838,0.6873493347583665
0.08934448787346962,-0.012744027193857838,0.6866019646508008
0.09152987661549063,-0.012744027193857838,0.6858560823824543
0.09371526535751164,-0.012744027193857838,0.6851121198450221
0.09590065409953263,-0.012744027193857838,0.6843705169145718
0.09808604284155364,-0.012744027193857838,0.6836317211232021
0.10027143158357466,-0.012744027193857838,0.682896187308751
0.10245682032559567,-0.012744027193857838,0.6821643772429298
0.10464220906761666,-0.012744027193857838,0.6814367592379462
0.10682759780963767,-0.012744027193857838,0.6807138077322514
0.10901298655165868,-0.012744027193857838,0.6799960028556885
0.1111983752936797,-0.012744027193857838,0.6792838299745391
0.1133837640357007,-0.012744027193857838,0.6785777792170955
0.11556915277772169,-0.012744027193857838,0.6778783449804129
0.1177545415197427,-0.012744027193857838,0.6771860254188142
0.11993993026176371,-0.012744027193857838,0.6765013219150329
0.12212531900378472,-0.012744027193857838,0.6758247385347274
0.12431070774580573,-0.012744027193857838,0.6751567814652842
0.12649609648782675,-0.012744027193857838,0.6744979584397497
0.12868148522984776,-0.012744027193857838,0.6738487781469285
0.13086687397186875,-0.012744027193857838,0.6732097496285356
0.13305226271388976,-0.012744027193857838,0.6725813816647104
0.13523765145591077,-0.012744027193857838,0.6719641821485857
0.13742304019793178,-0.012744027193857838,0.6713586574513818
0.1396084289399528,-0.012744027193857838,0.6707653117790445
0.1417938176819738,-0.012744027193857838,0.6701846465213661
0.1439792064239948,-0.012744027193857838,0.6696171595953497
0.1461645951660158,-0.012744027193857838,0.6690633447834189
0.1483499839080368,-0.012744027193857838,0.6685236910680858
0.1505353726500578,-0.012744027193857838,0.6679986819642301
0.15272076139207882,-0.012744027193857838,0.6674887948501926
