dim0,dim1,severity,label,fault_name,cluster_id
0.2469404337584934,0.154207804310581,0.6780277461942819,unsafe,angle_bus7,3
0.2469404337584934,0.154207804310581,0.5319202213899664,safe,angle_bus8,3
0.2469404337584934,0.154207804310581,0.5262834589229073,safe,voltage_bus9,3
0.2469404337584934,0.154207804310581,0.4980355182481286,safe,voltage_bus10,3
0.2469404337584934,0.154207804310581,0.6990390864396204,unsafe,freq_bus2,3
0.2469404337584934,0.154207804310581,0.5030927905389966,safe,freq_bus4,3
0.2469404337584934,0.154207804310581,0.9027776503143908,unsafe,severe_bus7,3
0.1237269115929755,0.0141590203108726,0.8407864898723706,unsafe,angle_bus7,1
0.1237269115929755,0.0141590203108726,0.6169389749589509,unsafe,angle_bus8,1
0.1237269115929755,0.0141590203108726,0.6127571116282038,unsafe,voltage_bus9,1
0.1237269115929755,0.0141590203108726,0.5870527866584797,safe,voltage_bus10,1
0.1237269115929755,0.0141590203108726,0.9489344056742252,unsafe,freq_bus2,1
0.1237269115929755,0.0141590203108726,0.5904910746418696,safe,freq_bus4,1
0.1237269115929755,0.0141590203108726,0.90738760042845,unsafe,severe_bus7,1
0.1767013878766721,0.0285547581113395,0.5849347923561942,safe,angle_bus7,1
0.1767013878766721,0.0285547581113395,0.5849347923561942,safe,angle_bus8,1
0.1767013878766721,0.0285547581113395,0.5849347923561942,safe,voltage_bus9,1
0.1767013878766721,0.0285547581113395,0.5849347923561942,safe,voltage_bus10,1
0.1767013878766721,0.0285547581113395,0.5849347923561942,safe,freq_bus2,1
0.1767013878766721,0.0285547581113395,0.5849347923561942,safe,freq_bus4,1
0.1767013878766721,0.0285547581113395,0.5849347923561942,safe,severe_bus7,1
0.1365313019546516,0.2340908450851858,0.7141116487707841,unsafe,angle_bus7,0
0.1365313019546516,0.2340908450851858,0.7141116487707841,unsafe,angle_bus8,0
0.1365313019546516,0.2340908450851858,0.7141116487707841,unsafe,voltage_bus9,0
0.1365313019546516,0.2340908450851858,0.7141116487707841,unsafe,voltage_bus10,0
0.1365313019546516,0.2340908450851858,0.7141116487707841,unsafe,freq_bus2,0
0.1365313019546516,0.2340908450851858,0.7141116487707841,unsafe,freq_bus4,0
0.1365313019546516,0.2340908450851858,0.7141116487707841,unsafe,severe_bus7,0
0.2351334166916184,0.0050929300564547,0.4446642402892011,safe,angle_bus7,5
0.2351334166916184,0.0050929300564547,0.3846367108168649,safe,angle_bus8,5
0.2351334166916184,0.0050929300564547,0.3854968591406559,safe,voltage_bus9,5
0.2351334166916184,0.0050929300564547,0.3777180026849714,safe,voltage_bus10,5
0.2351334166916184,0.0050929300564547,0.4587474498497382,safe,freq_bus2,5
0.2351334166916184,0.0050929300564547,0.3864903598366119,safe,freq_bus4,5
0.2351334166916184,0.0050929300564547,0.5591873231787392,safe,severe_bus7,5
0.3447932759752846,0.0356108853969495,0.7100577911082315,unsafe,angle_bus7,1
0.3447932759752846,0.0356108853969495,0.7100577911082315,unsafe,angle_bus8,1
0.3447932759752846,0.0356108853969495,0.7100577911082315,unsafe,voltage_bus9,1
0.3447932759752846,0.0356108853969495,0.7100577911082315,unsafe,voltage_bus10,1
0.3447932759752846,0.0356108853969495,0.7100577911082315,unsafe,freq_bus2,1
0.3447932759752846,0.0356108853969495,0.7100577911082315,unsafe,freq_bus4,1
0.3447932759752846,0.0356108853969495,0.7100577911082315,unsafe,severe_bus7,1
0.1689142425886456,0.1732775990696019,0.5039943348297131,safe,angle_bus7,2
0.1689142425886456,0.1732775990696019,0.4649331128526447,safe,angle_bus8,2
0.1689142425886456,0.1732775990696019,0.4635052526608529,safe,voltage_bus9,2
0.1689142425886456,0.1732775990696019,0.4603184282711505,safe,voltage_bus10,2
0.1689142425886456,0.1732775990696019,0.5166694535996558,safe,freq_bus2,2
0.1689142425886456,0.1732775990696019,0.4597733499951829,safe,freq_bus4,2
0.1689142425886456,0.1732775990696019,0.5899127514010761,safe,severe_bus7,2
