re_level,fault_name,f_angle,f_freq,f_voltage,severity
0,angle_bus8,0.5515112902539844,0.2005985657394369,0.9964908726491378,0.5750280047241358
0,voltage_bus9,0.5398972634364542,0.1873676572294655,0.9956164711034085,0.5656946638014456
0,voltage_bus10,0.5151632731066074,0.1580134059136497,0.9962297600748204,0.5461424280504212
0,freq_bus2,1.0,0.5983868002453079,0.9957654311371488,0.8985380578456141
0,freq_bus4,0.5151632731066074,0.154408485331178,0.9959512656990904,0.5451715743108708
0,severe_bus7,1.0,0.5435716968362385,0.9974562391180428,0.8852569839885703
0,angle_bus7,0.5966691270058525,0.400457143944454,0.9969965201993276,0.6476979795388716
0,angle_bus8,0.4511628207912402,0.2124168138980806,0.996564279322959,0.52782668370088
0,voltage_bus9,0.4441418961491135,0.2093464660172941,0.9957226648476906,0.5233382307908029
0,voltage_bus10,0.4164970178942963,0.2053402299603632,0.9962870398834582,0.5086553264081035
0,freq_bus2,0.613050999160077,0.4365537016871244,0.9959175817567976,0.6646433204410189
0,freq_bus4,0.4164970178942963,0.2016738042001407,0.9960061162614732,0.5076684890625516
0,severe_bus7,1.0,0.5807768600024978,0.9973794952623772,0.8945390888162188
0,angle_bus7,0.710593669525251,0.5679453634818259,0.9970542702106596,0.7465467431857469
0,angle_bus8,0.4619717922535048,0.1750823541873316,0.9965618491615336,0.5238969469639687
0,voltage_bus9,0.4509963597816379,0.1643781140263982,0.9957236394027744,0.5155236182481121
0,voltage_bus10,0.4174222792951246,0.1007125273122824,0.9963146820047718,0.4829679419768258
0,freq_bus2,0.7559284964840511,0.6706391723625842,0.9959079617167024,0.7946010317618472
0,freq_bus4,0.4166167400261234,0.1233402130195884,0.9960393874880789,0.4881532701399785
0,severe_bus7,1.0,0.5825522616769909,0.9974697411427244,0.8950055007049289
0,angle_bus7,0.6125012794624628,0.4296583240737419,0.9970410140157971,0.6629254742536161
0,angle_bus8,0.4291574699685739,0.1840499266088322,0.9965851529924884,0.5097375048846171
0,voltage_bus9,0.4197974229323072,0.1792001973144081,0.995755509506208,0.5036376381713077
0,voltage_bus10,0.3915798660954689,0.1252939459302098,0.9963184893996376,0.4761930418801963
0,freq_bus2,0.6380589667970068,0.4794133611214128,0.9959602475088304,0.6878728855560643
0,freq_bus4,0.3915798660954689,0.1359854953994101,0.9960456508198384,0.4787977196025466
0,severe_bus7,1.0,0.5857779315254277,0.997427023959446,0.8958012388712184
0,angle_bus7,1.0,0.38064144636758,0.9969729350042738,0.8444035953429634
0,angle_bus8,1.0,0.6699925811915257,0.9963067593459906,0.9165748351343792
0,voltage_bus9,1.0,0.7304125915765383,0.9953547214403192,0.9314418282542144
0,voltage_bus10,1.0,0.4410331326984824,0.9960874957236632,0.8592801571055364
0,freq_bus2,1.0,0.39742798005188,0.9955500000640424,0.8482444950289806
0,freq_bus4,1.0,0.4070712588471572,0.9958233415839396,0.8507236501077742
0,severe_bus7,1.0,0.4699368269524413,0.9974950645196494,0.8668579728680227
0,angle_bus7,1.0,0.4830661793809945,0.9970777107963112,0.8700359725443264
0,angle_bus8,0.6126757740301618,0.2857359234804519,0.996474821668194,0.6268905733022424
0,voltage_bus9,0.5869770521141118,0.2385527480165166,0.9955719104862664,0.6020196906827516
0,voltage_bus10,0.545167515886739,0.1438334881328558,0.9962211697971344,0.5575974224258671
0,freq_bus2,1.0,0.4798533999387153,0.9957250095016298,0.8688946023600863
0,freq_bus4,0.5562684764530528,0.1584851702584444,0.9959402898035687,0.5667406032420297
0,severe_bus7,1.0,0.552393478895187,0.9975779957688252,0.8874928686660031
0,angle_bus7,0.9440973213233508,1.0,0.9961536830078408,0.9710870814136356
0,angle_bus8,0.9440973213233508,1.0,0.9954784025481952,0.9709182612987242
0,voltage_bus9,1.0,1.0,0.994435057947778,0.9986087644869444
0,voltage_bus10,1.0,1.0,0.995592841420475,0.9988982103551188
0,freq_bus2,0.9440973213233508,1.0,0.9945670781349524,0.9706904301954136
0,freq_bus4,1.0,1.0,0.9955559617598516,0.9988889904399628
0,severe_bus7,0.9440973213233508,1.0,0.9962626400517788,0.97111432067462
0,angle_bus7,0.7506610988913393,0.6233311556986614,0.9970463793990394,0.7804249332200948
0,angle_bus8,0.4960425657372247,0.1992729051241824,0.9965346672877264,0.5469731759715896
0,voltage_bus9,0.4857553977173031,0.1878661423929557,0.9956737922171798,0.5387626825111854
0,voltage_bus10,0.45538997877852,0.1428532215721993,0.9962628723407092,0.5124740128674872
0,freq_bus2,0.8076493323198951,0.7646634109976453,0.9958969840177884,0.843964764913806
0,freq_bus4,0.45538997877852,0.1380129110693033,0.995979206912228,0.5111930188846429
0,severe_bus7,1.0,0.5772420105271294,0.9974864435701936,0.8936821135243307
0,angle_bus7,1.0,0.4416316796623505,0.997040971882942,0.8596681628863231
0,angle_bus8,0.6415519948033774,0.3502847295236009,0.996391642818962,0.6574450904873295
0,voltage_bus9,0.5949522811487407,0.2674585013597763,0.9954571121373328,0.6132050439486476
0,voltage_bus10,0.6974135817971747,0.4837865921291104,0.9961402380288096,0.7186884984380674
0,freq_bus2,1.0,0.4515410815923495,0.99566569909078,0.8618016951707823
0,freq_bus4,0.7369128062093766,0.5737993421165086,0.9958619775715194,0.7608717330266953
0,severe_bus7,1.0,0.528624846302467,0.9975552810448884,0.8815450318368389
1,angle_bus7,1.0,0.5728411950033028,0.9975106531653608,0.892587962042166
