mode_id,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias,total_re_pct,max_severity,worst_fault,f_angle_max,f_freq_max,f_voltage_max
104,0.3407884408301777,0.1580913079950835,0.1093668508178552,0.290073230608511,0.7376008305705145,0.7609127620307039,-0.0743292624595977,0.4491599151258137,0.5537514905560027,severe_combined,0.3991095315062088,0.4252092768353677,0.9971641843506508
105,0.3381618762832536,0.0812071469756675,0.193833937367586,0.0752768861978546,0.8224163549327168,1.0026781915411598,0.0554373275894251,0.3442399234121809,0.9484321360865338,voltage_dominated,1.0,0.7937285443465498,1.0
106,0.1003259472767021,0.3529901035168728,0.1471732101180762,0.1450724951403749,1.059103908206389,0.8384965785115126,-0.092052575990323,0.372780878026013,0.944354694189505,angle_dominated,1.0,0.9667992615374352,0.9974546868682336
107,0.1360238076049095,0.0111903847593412,0.2755750206143338,0.0316300156321528,0.7698735710610188,0.992322401375232,0.0452052494415824,0.2272096143053687,0.9657587561235286,voltage_dominated,1.0,0.863035024494117,0.9999999999999972
108,0.0842163775224172,0.2396208038205688,0.02969620338159,0.2131256657436652,0.936964044466708,0.8012193138343491,0.1275363242853185,0.2833295252341207,0.7709130284111367,severe_combined,0.6981716518559511,0.6899261942490931,0.9973826156835518
109,0.2857464976405621,0.1197821443998007,0.0153316692592048,0.1236232659921251,0.8070719278327455,0.9549398574851908,-0.1284617271971845,0.2722417886458464,0.924694865146879,freq_dominated,1.0,0.6987794605881632,0.9999999999993532
110,0.2246369988080235,0.09571423146286,0.0528603763458208,0.0828115256969877,0.891483788382905,0.7463547847760424,-0.1449473197957296,0.228011566156846,0.8005768643409876,severe_combined,0.7481813967707778,0.7086208378008791,0.997323826021516
111,0.2220946318381901,0.1460918981898161,0.0569641011139926,0.1804653992487107,0.7390096855048197,0.982061938711042,-0.1040403992288421,0.3028080151953548,0.8853275338376119,severe_combined,1.0,0.543754476697579,0.9975556586528684
112,0.1403922706618273,0.0969309801777374,0.2170970108465938,0.2469548852542907,0.8860961888469834,0.9627437863843182,-0.0411175043822526,0.3506875734702246,0.9032290923676513,severe_combined,1.0,0.615502917913858,0.9974134515567464
113,0.1399202342169102,0.222887056447564,0.1768442423290254,0.0264651018470241,1.076626382713182,0.7546488278296759,0.1316027666985271,0.2830583174202619,0.9039929155547942,severe_combined,1.0,0.8463334437374215,0.997517477922734
114,0.2291640863242787,0.3669389485797774,0.0184543243059189,0.2784565044049201,0.8591516176355192,0.91304229427203,0.1332951616769568,0.4465069318074476,0.9141868861163798,severe_combined,1.0,0.6592869160858825,0.9974606283796368
115,0.1264618642232829,0.0505822286950632,0.2718048757589076,0.1404314302852962,1.0481313268055563,0.9481941716744584,-0.017625989556699,0.294640199481275,0.904529778436672,angle_dominated,1.0,0.6210548455850464,0.997528314644338
116,0.0957308436645206,0.2055992218391015,0.0553822110914944,0.0011358631708072,0.8125767353394913,0.9049781488363652,0.1169094209414645,0.1789240698829619,0.9464217509727691,voltage_dominated,1.0,0.785687003891077,1.0
117,0.1196987613894443,0.0740828779124322,0.2190543063481755,0.1726216901776266,0.871343840179502,0.8866892849617438,-0.0941828087704309,0.2927288179138393,0.8981298212099238,severe_combined,1.0,0.5951207661094351,0.9973985187302604
118,0.0520069134762271,0.0193516258497725,0.2815220534192601,0.2955782339372854,0.7373997613679477,1.0921105650532756,-0.0842279677722231,0.3242294133412726,0.8949290621733781,severe_combined,1.0,0.5822967358914894,0.9974195128020232
119,0.1762370486052082,0.1791357550271105,0.227218242952426,0.2355718301364911,0.74554309488363,0.8442156564943051,0.0853689345571281,0.4090814383606179,0.7379462417386821,severe_combined,0.654828708970271,0.6447612112298522,0.997366337784334
120,0.1515364351535521,0.2871166272075118,0.1633281458113859,0.2540394130374933,0.9064436315176874,1.0818623773487288,0.0471878770388129,0.4280103106049716,0.9569709314258792,voltage_dominated_v2,1.0,0.8317713907608351,0.9975143302592488
