mode_idx,re_level,fault_name,fault_bus,clear_time,success,stable,severity,f_angle,f_freq,f_voltage,V_min,max_angle_deg,max_freq_dev_hz,sim_time,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias
11,0,angle_bus8,8,0.1,True,False,0.8625678605099932,1.0,0.45386969238143493,0.9964017496585379,0.0035982503414621054,181.47079263919383,0.907739384762869,0.9913210868835449,0.04283109810841005,0.12550638497856212,0.2679581882861613,0.21677706778384875,0.7123457230388818,1.1111225167393717,-0.14401772523596423
11,0,voltage_bus9,9,0.1,True,False,0.9428099980935887,1.0,0.7712399923743547,1.0,-4.44531973601581e-11,182.8377954976394,1.5424799847487103,0.6954798698425293,0.04283109810841005,0.12550638497856212,0.2679581882861613,0.21677706778384875,0.7123457230388818,1.1111225167393717,-0.14401772523596423
11,0,voltage_bus10,10,0.1,True,False,0.9288000397951621,1.0,0.7190547451230174,0.9961454140576314,0.0038545859423686447,182.7315478917872,1.4381094902460312,0.839531421661377,0.04283109810841005,0.12550638497856212,0.2679581882861613,0.21677706778384875,0.7123457230388818,1.1111225167393717,-0.14401772523596423
11,0,freq_bus2,2,0.1,True,False,0.9153912625991847,1.0,0.6615650503967387,1.0,-4.071758970476069e-12,189.2693761671624,1.3231301007934793,0.3914809226989746,0.04283109810841005,0.12550638497856212,0.2679581882861613,0.21677706778384875,0.7123457230388818,1.1111225167393717,-0.14401772523596423
11,0,freq_bus4,4,0.15,True,False,0.8656183800785877,1.0,0.4666135826045519,0.9958599377097992,0.0041400622902007635,181.63746456180505,0.9332271652091073,0.7630152702331543,0.04283109810841005,0.12550638497856212,0.2679581882861613,0.21677706778384875,0.7123457230388818,1.1111225167393717,-0.14401772523596423
11,0,severe_bus7,7,0.2,True,False,0.8778635628121191,1.0,0.5138158619785855,0.9976383892698908,0.002361610730109195,185.63406694883864,1.027631723957172,0.3139986991882324,0.04283109810841005,0.12550638497856212,0.2679581882861613,0.21677706778384875,0.7123457230388818,1.1111225167393717,-0.14401772523596423
12,0,angle_bus7,7,0.1,True,False,0.6308002225412184,0.5584961041642859,0.4091457439425952,0.9970629378937068,0.0029370621062931737,100.52929874957145,0.8182914878851921,1.3976976871490479,0.24694043375849348,0.15420780431058104,0.18617420412795577,0.03857539286930718,0.9839666552893538,0.736906041745552,0.07175930220168672
12,0,angle_bus8,8,0.1,True,False,0.4922652739434649,0.39242946535259005,0.18760831938462985,0.9965938456840497,0.0034061543159502874,70.6373037634662,0.37521663876926237,1.1278965473175049,0.24694043375849348,0.15420780431058104,0.18617420412795577,0.03857539286930718,0.9839666552893538,0.736906041745552,0.07175930220168672
12,0,voltage_bus9,9,0.1,True,False,0.4868646678324962,0.3840121490254487,0.183668515534535,0.9957658577445524,0.004234142255447561,69.12218682458077,0.3673370310690727,1.3173162937164307,0.24694043375849348,0.15420780431058104,0.18617420412795577,0.03857539286930718,0.9839666552893538,0.736906041745552,0.07175930220168672
12,0,voltage_bus10,10,0.1,True,False,0.4613766186092895,0.3589334228029913,0.13131854119063036,0.9963210876405452,0.0036789123594548638,64.60801610453844,0.2626370823812607,1.0292701721191406,0.24694043375849348,0.15420780431058104,0.18617420412795577,0.03857539286930718,0.9839666552893538,0.736906041745552,0.07175930220168672
